0,0,21,9,336,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,101,1.00,0.00,1.00,0.15,0.00,0.00,0.00,0.00,1
0,0,21,9,219,6912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1,0,52,9,1848,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23,98,0.57,0.13,0.04,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,283,1769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,90,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,229,12598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,255,1.00,0.00,0.17,0.04,0.00,0.01,0.00,0.00,1
0,0,21,9,316,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,47,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,218,4741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,14,255,1.00,0.00,0.07,0.14,0.00,0.00,1.00,0.80,1
0,0,21,9,153,9267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14,0.00,0.00,0.00,0.00,1.00,0.00,0.21,71,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,1
0,0,21,9,238,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,1,9,9,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,149,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,216,11094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.00,0.00,0.00,0.00,1.00,0.00,0.43,46,231,1.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,17,219,1.00,0.00,0.06,0.16,0.00,0.00,1.00,1.00,1
2,0,52,9,2706,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,41,158,0.68,0.15,0.02,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,220,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,83,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,334,1592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,129,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,1
0,0,17,9,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,121,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,216,16904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,255,1.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,1
0,2,63,9,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,18,0.07,0.01,0.08,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,236,667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,59,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,1
30,0,16,9,1479,4145,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,236,31,0.13,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1
0,1,9,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,164,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1
0,0,17,9,5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,180,43,0.13,0.02,0.13,0.05,0.00,0.00,0.00,0.00,1
2,0,52,9,1584,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4,4,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1
0,1,9,9,46,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,233,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,279,2122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,14,1.00,0.00,1.00,0.29,0.00,0.07,0.00,0.00,1
0,0,21,9,235,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,19,255,1.00,0.00,0.05,0.03,0.05,0.02,0.16,0.02,1
0,0,21,9,327,883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,52,9,556,336,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,146,0.96,0.04,0.02,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,311,1375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.25,0.00,0.00,1.00,0.00,0.75,1,255,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,298,1709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,255,1.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,1
0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,87,157,0.39,0.03,0.01,0.01,0.02,0.01,0.00,0.00,1
0,0,17,9,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,121,25,0.19,0.05,0.19,0.08,0.00,0.00,0.00,0.00,1
0,0,21,9,300,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.00,0.00,0.00,0.00,1.00,0.00,0.43,255,250,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,311,1628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,255,1.00,0.00,0.50,0.04,0.00,0.00,0.00,0.00,1
0,0,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,1.00,0.25,1.00,0.00,0.75,8,255,1.00,0.00,0.12,0.01,0.00,0.00,0.12,0.00,1
0,0,21,9,209,2828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,35,0.00,0.00,0.00,0.00,1.00,0.00,0.09,116,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,1
0,0,21,9,2426,2686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,73,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,1
2207,0,26,4,322,2794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0.00,0.00,0.12,1.00,0.12,0.25,0.00,143,21,0.15,0.02,0.01,0.00,0.00,0.00,0.10,0.71,1
6,0,58,9,122,1488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,84,20,0.23,0.04,0.01,0.10,0.00,0.05,0.00,0.00,1
0,2,63,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0.00,0.00,0.00,0.00,0.23,0.09,0.33,255,26,0.10,0.01,0.10,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,282,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,27,0.00,0.00,0.00,0.00,1.00,0.00,0.11,4,255,1.00,0.00,0.25,0.06,0.00,0.00,0.00,0.00,1
1,0,52,9,1228,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,36,144,0.78,0.14,0.03,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,234,6703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48,255,1.00,0.00,0.02,0.05,0.00,0.00,0.00,0.00,1
20,0,52,9,2310,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,157,0.62,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,354,3540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,29,255,1.00,0.00,0.03,0.07,0.00,0.00,0.00,0.00,1
0,0,21,9,184,24043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,216,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,30,0.00,0.00,0.00,0.00,1.00,0.00,0.17,59,255,1.00,0.00,0.02,0.01,0.02,0.01,0.00,0.00,1
0,0,21,9,233,8378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,45,255,1.00,0.00,0.02,0.08,0.00,0.00,0.00,0.00,1
0,1,9,9,43,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
235,1,42,9,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,3,0.01,0.52,0.91,0.00,0.00,0.00,0.00,0.00,1
19,0,52,9,1264,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,198,166,0.57,0.02,0.01,0.01,0.01,0.00,0.00,0.00,1
0,0,17,9,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32,55,0.03,0.12,0.03,0.04,0.00,0.00,0.00,0.00,1
0,0,21,9,317,2989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,296,9455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,255,1.00,0.00,0.04,0.01,0.00,0.00,0.00,0.00,1
0,1,9,9,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,149,0.00,0.00,0.00,0.00,1.00,0.00,0.02,255,231,0.91,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
0,1,9,9,44,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0.00,0.00,0.00,0.00,1.00,0.01,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,212,3243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,53,0.00,0.00,0.00,0.00,1.00,0.00,0.06,5,255,1.00,0.00,0.20,0.04,0.00,0.00,0.00,0.00,1
12,0,52,9,1100,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,123,95,0.77,0.03,0.01,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,214,1443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,37,255,1.00,0.00,0.03,0.05,0.00,0.00,0.00,0.00,1
0,0,21,9,221,527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,184,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1
0,0,21,9,232,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,234,0.92,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,301,3660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0.00,0.00,0.00,0.00,1.00,0.00,0.09,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,10,250,1.00,0.00,0.10,0.29,0.00,0.00,1.00,1.00,1
0,0,21,8,368,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,45,0.02,0.04,0.00,0.00,1.00,0.00,0.07,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,315,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,36,0.00,0.00,0.00,0.00,1.00,0.00,0.11,187,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,216,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,5,1.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1
0,1,9,9,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,255,252,0.99,0.01,0.07,0.00,0.00,0.00,0.00,0.00,1
0,0,15,9,8,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,145,5,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,1
0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.50,0.12,0.00,0.00,1.00,0.00,0.25,50,255,1.00,0.00,0.04,0.07,0.06,0.01,0.00,0.00,1
0,0,21,9,203,1704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,73,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,1
0,0,21,9,230,452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,29,247,1.00,0.00,0.03,0.06,0.00,0.00,1.00,0.53,1
0,0,21,9,299,2605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.00,0.00,0.00,0.00,1.00,0.00,0.00,160,255,1.00,0.00,0.01,0.02,0.00,0.00,0.01,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,25,248,1.00,0.00,0.04,0.12,0.00,0.00,1.00,0.98,1
0,0,21,9,146,15634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,1
2,0,52,9,2068,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,20,183,0.85,0.15,0.05,0.02,0.00,0.01,0.00,0.00,1
0,0,21,9,229,14560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,126,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,1
0,0,21,9,205,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43,255,1.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,1
45,0,68,9,5097472,87532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34,21,0.62,0.09,0.03,0.00,0.03,0.05,0.03,0.05,1
0,0,21,9,178,6462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,66,102,1.00,0.00,0.02,0.04,0.00,0.01,0.00,0.00,1
0,0,21,9,203,56215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,255,1.00,0.00,0.14,0.08,0.00,0.00,0.00,0.00,1
0,0,21,9,210,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,49,255,1.00,0.00,0.02,0.03,0.00,0.02,0.00,0.02,1
0,1,9,9,43,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,157,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,212,0.83,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1
2,0,45,9,66,2591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.25,0.50,0.00,194,4,0.02,0.04,0.01,0.00,0.01,0.00,0.00,0.00,1
0,1,9,9,33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,0.80,95,61,0.64,0.03,0.01,0.00,0.00,0.00,0.00,0.00,1
27,0,16,9,938,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,205,63,0.31,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,17,9,12286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,9,54,1.00,0.00,1.00,0.04,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,4,87,1.00,0.00,0.25,0.30,0.00,0.00,1.00,1.00,1
0,0,21,9,206,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,0.00,0.00,0.00,0.00,1.00,0.00,0.25,136,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,1
0,0,17,9,10073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,244,67,0.27,0.02,0.27,0.00,0.00,0.00,0.00,0.00,1
0,0,17,9,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,221,66,0.30,0.02,0.30,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,323,4675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,69,0.00,0.00,0.00,0.00,1.00,0.00,0.06,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
0,0,52,9,607,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,106,74,0.70,0.04,0.01,0.00,0.00,0.00,0.00,0.00,1
0,0,21,9,229,1046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,88,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1
2,0,52,9,1647,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,166,159,0.46,0.04,0.01,0.01,0.00,0.00,0.00,0.00,1
0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,41,37,0.90,0.05,0.02,0.00,0.00,0.00,0.90,1.00,1
0,0,21,9,314,4046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,47,0.00,0.00,0.00,0.00,1.00,0.00,0.00,177,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1
0,2,63,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.00,0.00,0.00,0.00,0.11,0.06,0.40,255,28,0.11,0.01,0.11,0.00,0.00,0.00,0.00,0.00,1
11481,1,42,9,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,92,1,0.01,0.72,0.97,0.00,0.00,0.00,0.00,0.00,1
